"ID","Pos_X","Pos_Y","Pos_Z","Scar_ID","Start_X","Start_Y","Start_Z","End_X","End_Y","End_Z","Length","Direct_X","Direct_Y","Direct_Z","Typology"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,17,-21.0718652549006,66.1232201843866,-2.57480867603939,-10.6411596720038,60.5071944869147,-17.7211531098711,19.2289134716448,0.542449036357567,-0.292061520051736,-0.787685921836754,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,18,-24.3404841901004,64.468535116161,1.51265750722876,-10.8689465684432,63.7087020495024,9.00748444265233,15.43476928797,0.872804599169291,-0.0492286637060943,0.485580755733427,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,19,-35.985926753956,23.0820809311693,5.00832825603917,-30.7549329673806,24.8973106594854,9.29085816635423,6.99988695583693,0.747296894875348,0.259322720462284,0.611799867245575,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,20,-22.9782975687354,6.13230780657982,3.56778533080889,-17.7484853185304,10.2286288255356,-7.61931808020558,13.0108441229409,0.401957951443271,0.314838989711137,-0.859829178284384,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,21,0,0,0.446,3.10862446895044e-15,66.0573786007636,9.23209844585623,66.6391235949641,4.6648639736693e-17,0.991270218411989,0.131845948323969,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,22,20.753447555988,68.7983522458057,2.16087029582704,14.0036062323206,59.6510362171467,10.7049632216597,14.2209448472355,-0.47464084814164,-0.643228430102323,0.600810495899902,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,23,-12.7468053270277,73.891922193861,0.86415732378395,-10.4261589400931,72.6127074776731,-2.68114982185706,4.42617133652071,0.52430107433636,-0.289011567544386,-0.800987326538488,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,24,34.3304844374604,43.4422838549309,6.05611573331596,23.5348932426225,40.106169204247,-20.6028030062677,28.9546610854331,-0.372844674748036,-0.115218570192912,-0.920712511913861,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,25,-36.2757821119715,30.7131797889632,5.03941963166412,-34.1415815918983,30.9633583692237,-2.99416280505309,8.31599951595916,0.256637884114524,0.0300840061113922,-0.966039310283753,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,26,-28.7393036144607,58.8762012317631,3.16054612719845,-27.1981542292936,57.8188720975776,0.444298766964563,3.29713300419865,0.467421054353765,-0.320681371615602,-0.823820985315105,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,27,31.5039458076132,52.8248666641585,5.50034380896964,22.1176381933718,43.9290326667642,12.2330361546858,14.5797043646442,-0.64379272579787,-0.610151877905467,0.461785244565243,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,28,3.72658792833328,76.3823806648169,4.09892992170023,-1.9127375253463,62.0461418709393,-18.1165700012955,27.0343886773165,-0.208598223580743,-0.530296392679541,-0.821749668104603,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,29,35.7878463946916,29.679983561588,3.30233791881454,26.6622471788005,30.9835602301853,-9.45522816531771,15.73948428542,-0.579790230124907,0.0828220699584703,-0.810545368119207,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,30,26.557105273091,8.83566331445444,6.31187629370376,21.3022537919022,15.1486457193304,-8.57705152850641,17.0043342306781,-0.309030121961983,0.371257252370782,-0.875596046292044,"Levallois preferential"
"EXP05_Levallois preferential",6.44216908487543,44.0294820874874,4.72609845120861,1,45.4895438426875,39.3082874953821,-1.09166726499386,40.6304934126714,43.1068057307859,-9.53856901167065,10.4589321149029,-0.464583800395121,0.36318413712537,-0.807625640350111,"Levallois preferential"
"EXP05_Levallois preferential",6.44216908487543,44.0294820874874,4.72609845120861,2,45.0147302972943,42.6558013911876,0.699650327512384,20.335067913243,35.8936598162345,15.1267280887051,29.376059415755,-0.840128420043129,-0.230192262319785,0.491116849847299,"Levallois preferential"
"EXP05_Levallois preferential",6.44216908487543,44.0294820874874,4.72609845120861,3,28.9628633117862,80.4859299981671,5.94491229706387,16.8330327826143,68.6815267887827,14.1368999260815,18.8038662277238,-0.645071092416517,-0.627764687667282,0.43565443030751,"Levallois preferential"
"EXP05_Levallois preferential",6.44216908487543,44.0294820874874,4.72609845120861,4,-15.808323880161,4.34807673584899,5.61652450795711,-10.0284247099521,7.4146254415764,-6.65484521657124,13.9067419009073,0.415618497229157,0.2205080620305,-0.88240436271617,"Levallois preferential"
"EXP05_Levallois preferential",6.44216908487543,44.0294820874874,4.72609845120861,5,-6.7109197205719,1.50869834597265,4.25262709436721,4.54034350186971,13.9969531498616,-13.5091125157296,24.4545870160263,0.46008804871937,0.510671261620764,-0.726315255230302,"Levallois preferential"
"EXP05_Levallois preferential",6.44216908487543,44.0294820874874,4.72609845120861,6,34.5104248917303,73.8756427712162,1.8201445165866,28.089702628474,68.6866200275693,-7.35868039731626,12.3451390521146,-0.520101250877087,-0.420329226081752,-0.743517337079375,"Levallois preferential"
